Date,Open,High,Low,Close,Volume
2016-10-07 09:15:00+05:30,206.51,210.17,206.51,208.19,697644
2016-10-10 09:15:00+05:30,210.03,210.45,206.17,206.82,782046
2016-10-13 09:15:00+05:30,206.51,210.53,206.27,207.89,1155644
2016-10-14 09:15:00+05:30,208.97,211.28,207.79,209.47,883923
2016-10-17 09:15:00+05:30,209.75,211.15,207.02,207.67,557121
2016-10-18 09:15:00+05:30,207.95,210.5,202.81,205.37,651501
2016-10-19 09:15:00+05:30,205.64,208.52,204.26,207.45,398765
2016-10-20 09:15:00+05:30,207.72,209.8,206.84,207.65,481764
2016-10-21 09:15:00+05:30,207.85,208.62,205.91,207.72,284951
2016-10-24 09:15:00+05:30,206.92,210.93,206.51,209.15,1008581
2016-10-25 09:15:00+05:30,209.02,210.4,207.17,207.97,272034
2016-10-26 09:15:00+05:30,207.57,208.65,205.61,206.49,270887
2016-10-27 09:15:00+05:30,205.54,209.25,205.54,206.72,1174770
2016-10-28 09:15:00+05:30,206.47,209.57,204.33,208.52,763856
2016-11-01 09:15:00+05:30,209.02,210.25,207.04,209.53,453948
2016-11-02 09:15:00+05:30,208.02,209.27,204.51,205.59,821102
2016-11-03 09:15:00+05:30,205.11,206.51,203.31,204.66,1108139
2016-11-04 09:15:00+05:30,205.51,205.79,199.5,201.81,863471
2016-11-07 09:15:00+05:30,202.01,206.01,202.01,204.29,256428
2016-11-08 09:15:00+05:30,204.46,206.27,203.51,205.31,286173
2016-11-09 09:15:00+05:30,200.45,202.83,190.0,202.21,942303
2016-11-10 09:15:00+05:30,204.99,206.77,203.96,205.99,248094
2016-11-11 09:15:00+05:30,205.26,206.09,201.51,204.26,1060100
2016-11-15 09:15:00+05:30,203.06,204.26,199.05,202.96,618579
2016-11-16 09:15:00+05:30,206.51,208.02,203.11,205.59,976517
2016-11-17 09:15:00+05:30,204.76,206.51,202.21,205.39,269622
2016-11-18 09:15:00+05:30,205.67,210.95,204.06,209.8,826944
2016-11-21 09:15:00+05:30,210.43,213.91,207.82,209.15,1284980
2016-11-22 09:15:00+05:30,210.53,215.04,210.03,213.46,2050883
2016-11-23 09:15:00+05:30,215.59,216.27,211.81,214.13,1040370
2016-11-24 09:15:00+05:30,220.83,223.56,219.15,220.23,2872706
2016-11-25 09:15:00+05:30,220.8,223.03,218.37,218.97,899067
2016-11-28 09:15:00+05:30,218.8,222.93,212.96,214.66,2995962
2016-11-29 09:15:00+05:30,212.91,214.49,207.09,208.02,1757918
2016-11-30 09:15:00+05:30,209.53,211.18,206.09,210.2,1385088
2016-12-01 09:15:00+05:30,213.79,218.27,212.11,214.61,2201312
2016-12-02 09:15:00+05:30,214.61,216.94,213.16,213.81,639009
2016-12-05 09:15:00+05:30,214.29,220.75,214.03,218.9,1348724
2016-12-06 09:15:00+05:30,219.67,220.55,217.97,219.0,723260
2016-12-07 09:15:00+05:30,219.05,219.75,216.94,218.92,636054
2016-12-08 09:15:00+05:30,218.55,221.95,218.25,220.98,1168586
2016-12-09 09:15:00+05:30,223.06,223.66,221.55,221.88,619509
2016-12-12 09:15:00+05:30,225.31,227.12,221.41,222.31,846866
2016-12-13 09:15:00+05:30,223.06,224.56,221.65,222.61,892031
2016-12-14 09:15:00+05:30,222.51,226.59,220.93,223.99,1271016
2016-12-15 09:15:00+05:30,221.61,225.69,218.7,220.37,742547
2016-12-16 09:15:00+05:30,220.55,222.55,218.55,220.57,666588
2016-12-19 09:15:00+05:30,220.6,224.03,220.6,221.23,710406
2016-12-20 09:15:00+05:30,221.58,222.68,218.65,219.17,588501
2016-12-21 09:15:00+05:30,220.55,222.25,219.15,220.45,863885
2016-12-22 09:15:00+05:30,220.05,222.55,218.67,219.93,392036
2016-12-23 09:15:00+05:30,220.2,221.53,218.75,219.07,445857
2016-12-26 09:15:00+05:30,219.4,220.5,215.04,215.71,488541
2016-12-27 09:15:00+05:30,214.91,220.05,213.76,218.59,943344
2016-12-28 09:15:00+05:30,218.87,220.55,217.72,219.07,726296
2016-12-29 09:15:00+05:30,219.35,224.39,219.35,222.63,2163530
2016-12-30 09:15:00+05:30,222.43,227.32,221.73,226.61,435528
2017-01-02 09:15:00+05:30,226.92,231.48,226.89,228.19,820655
2017-01-03 09:15:00+05:30,228.49,231.95,227.97,229.8,1153212
2017-01-04 09:15:00+05:30,231.61,233.08,227.87,228.82,1518510
2017-01-05 09:15:00+05:30,229.05,236.34,229.05,234.16,1176045
2017-01-06 09:15:00+05:30,236.54,240.98,234.59,238.15,2244165
2017-01-09 09:15:00+05:30,240.6,242.33,238.09,239.73,1902396
2017-01-10 09:15:00+05:30,240.6,243.11,240.27,241.81,1729035
2017-01-11 09:56:00+05:30,242.61,248.12,235.24,243.11,4447407
2017-01-12 09:15:00+05:30,230.77,237.33,226.67,231.27,2274125
2017-01-13 09:15:00+05:30,233.33,233.93,230.0,230.4,758046
2017-01-16 09:15:00+05:30,230.47,230.9,226.7,228.77,538002
2017-01-17 09:15:00+05:30,229.07,230.67,227.33,227.83,388352
2017-01-18 09:15:00+05:30,227.33,228.33,223.53,224.2,783459
2017-01-19 09:15:00+05:30,225.13,225.13,220.43,222.3,1049439
2017-01-20 09:15:00+05:30,223.27,223.27,218.33,218.77,686652
2017-01-23 09:15:00+05:30,219.37,226.63,219.0,224.4,724926
2017-01-24 09:15:00+05:30,226.63,227.67,223.73,224.9,1702118
2017-01-25 09:15:00+05:30,225.2,228.97,224.67,225.13,1577747
2017-01-27 09:15:00+05:30,225.57,229.87,225.03,225.83,1069296
2017-01-30 09:15:00+05:30,226.0,227.33,223.33,224.2,590399
2017-01-31 09:15:00+05:30,224.73,227.43,217.33,219.77,6308336
2017-02-01 09:15:00+05:30,221.33,221.6,217.83,220.77,1193384
2017-02-02 09:15:00+05:30,221.5,228.53,221.5,226.87,1347441
2017-02-03 09:15:00+05:30,229.27,230.67,227.57,229.83,1122095
2017-02-06 09:15:00+05:30,232.0,233.8,230.77,231.8,1198713
2017-02-07 09:15:00+05:30,233.2,234.33,221.43,223.47,1386660
2017-02-08 09:15:00+05:30,222.9,226.07,222.27,224.6,571499
2017-02-09 09:15:00+05:30,225.33,230.6,223.33,229.5,1510893
2017-02-10 09:15:00+05:30,231.47,231.97,229.0,230.37,754751
2017-02-13 09:15:00+05:30,222.67,224.33,221.8,223.13,846843
2017-02-14 09:15:00+05:30,223.67,225.2,220.7,224.63,726153
2017-02-15 09:15:00+05:30,224.13,227.9,223.33,224.23,1677180
2017-02-16 09:15:00+05:30,224.27,225.97,222.23,223.1,726699
2017-02-17 09:15:00+05:30,224.77,224.77,220.93,222.27,680837
2017-02-20 09:15:00+05:30,223.0,223.27,213.47,218.1,1635974
2017-02-21 09:15:00+05:30,217.33,223.17,213.73,218.7,2051066
2017-02-22 09:15:00+05:30,220.57,221.3,217.33,217.67,507032
2017-02-23 09:15:00+05:30,217.8,220.2,216.67,217.93,992529
2017-02-27 09:15:00+05:30,217.57,219.8,216.7,218.8,1405383
2017-02-28 09:15:00+05:30,219.9,219.93,216.33,218.07,812261
2017-03-01 09:15:00+05:30,220.4,222.67,218.67,222.1,1262484
2017-03-02 09:15:00+05:30,223.8,224.67,218.93,220.63,1350465
2017-03-03 09:15:00+05:30,220.67,223.93,220.0,222.43,439449
2017-03-06 09:15:00+05:30,222.9,226.0,222.87,225.57,1191654
2017-03-07 09:15:00+05:30,226.67,227.13,222.03,223.37,943673
2017-03-08 09:15:00+05:30,223.37,224.3,217.4,218.03,918060
2017-03-09 09:15:00+05:30,218.03,218.07,214.33,216.07,819983
2017-03-10 09:15:00+05:30,216.67,224.87,216.2,222.93,1499073
2017-03-14 09:15:00+05:30,224.8,227.0,221.6,223.47,1058001
2017-03-15 09:15:00+05:30,222.73,223.87,220.73,221.73,695645
2017-03-16 09:15:00+05:30,224.53,225.6,222.27,225.0,875549
2017-03-17 09:15:00+05:30,225.33,225.33,221.5,222.7,838893
2017-03-20 09:15:00+05:30,224.0,225.27,221.83,222.7,419939
2017-03-21 09:15:00+05:30,221.73,223.17,219.37,221.67,1520693
2017-03-22 09:15:00+05:30,220.03,221.33,218.67,219.1,1120893
2017-03-23 09:15:00+05:30,219.93,224.47,219.07,222.2,662582
2017-03-24 09:15:00+05:30,221.13,223.6,220.43,221.87,417828
2017-03-27 09:15:00+05:30,221.13,223.47,220.63,222.13,630324
2017-03-28 09:15:00+05:30,221.47,222.3,219.67,220.6,984569
2017-03-29 09:15:00+05:30,221.2,221.63,220.07,220.67,771264
2017-03-30 09:15:00+05:30,221.3,221.57,217.67,219.13,2237930
2017-03-31 09:15:00+05:30,219.97,223.23,218.9,222.53,902243
2017-04-03 09:15:00+05:30,222.27,222.27,219.67,220.2,531234
2017-04-05 09:15:00+05:30,220.53,222.67,220.2,221.6,625449
2017-04-06 09:15:00+05:30,221.47,223.93,220.33,222.43,744380
2017-04-07 09:15:00+05:30,222.67,225.63,222.17,223.33,927669
2017-04-10 09:15:00+05:30,222.87,226.53,222.87,225.3,596889
2017-04-11 09:15:00+05:30,227.0,227.0,224.0,224.8,1212059
2017-04-12 09:15:00+05:30,225.17,225.7,222.07,222.4,328179
2017-04-13 09:15:00+05:30,222.73,224.6,221.63,223.2,469998
2017-04-17 09:15:00+05:30,223.17,223.83,221.47,221.7,132152
2017-04-18 09:15:00+05:30,222.97,224.33,221.43,221.93,312788
2017-04-19 09:15:00+05:30,220.73,222.4,220.07,221.13,296394
2017-04-20 09:15:00+05:30,221.8,221.8,215.67,216.3,868301
2017-04-21 09:15:00+05:30,216.53,217.33,215.07,216.33,454596
2017-04-24 09:15:00+05:30,215.33,216.83,214.83,215.77,341925
2017-04-25 09:15:00+05:30,216.0,218.63,216.0,218.37,317885
2017-04-26 09:15:00+05:30,218.8,218.8,216.07,217.03,370869
2017-04-27 09:15:00+05:30,218.63,218.63,214.6,215.37,644141
2017-04-28 09:15:00+05:30,215.87,218.9,214.77,218.1,441038
2017-05-02 09:15:00+05:30,218.67,221.13,217.6,220.13,486306
2017-05-03 09:15:00+05:30,221.67,222.47,218.67,220.03,626678
2017-05-04 09:15:00+05:30,220.67,222.27,219.73,220.73,427880
2017-05-05 09:15:00+05:30,220.67,220.67,214.2,214.8,472419
2017-05-08 09:15:00+05:30,215.07,216.63,214.83,216.1,216932
2017-05-09 09:15:00+05:30,216.67,217.67,215.1,217.07,289142
2017-05-10 09:15:00+05:30,216.03,218.0,215.77,216.47,436559
2017-05-11 09:15:00+05:30,216.6,217.93,210.77,211.43,885075
2017-05-12 09:15:00+05:30,210.67,213.4,206.83,212.53,749778
2017-05-15 09:15:00+05:30,213.33,215.33,211.6,213.57,329049
2017-05-16 09:15:00+05:30,215.4,218.67,213.77,215.33,254724
2017-05-17 09:15:00+05:30,215.2,215.97,213.33,213.63,264507
2017-05-18 09:15:00+05:30,212.87,214.8,211.33,211.57,209442
2017-05-19 09:15:00+05:30,213.33,213.33,210.0,210.9,233861
2017-05-22 09:15:00+05:30,212.33,213.47,208.93,209.57,426543
2017-05-23 09:15:00+05:30,211.0,211.67,206.67,207.13,447675
2017-05-24 09:15:00+05:30,207.43,209.0,201.6,203.03,475394
2017-05-25 09:15:00+05:30,203.67,205.33,202.23,204.73,928641
2017-05-26 09:15:00+05:30,205.2,207.87,203.4,206.87,412709
2017-05-29 09:15:00+05:30,207.9,208.57,202.97,204.47,348915
2017-05-30 09:15:00+05:30,203.33,211.33,198.17,210.0,683085
2017-05-31 09:15:00+05:30,210.0,210.0,203.7,204.53,772461
2017-06-01 09:15:00+05:30,205.27,205.67,200.43,202.0,389736
2017-06-02 09:15:00+05:30,203.27,203.27,199.53,200.27,339395
2017-06-05 09:15:00+05:30,201.33,203.33,199.33,201.2,534213
2017-06-06 09:15:00+05:30,202.2,202.2,196.7,197.67,534822
2017-06-07 09:15:00+05:30,201.8,201.8,197.33,199.63,1026633
2017-06-08 09:15:00+05:30,199.17,199.17,194.17,194.9,973143
2017-06-09 09:15:00+05:30,194.67,195.47,190.87,192.77,633359
2017-06-12 09:15:00+05:30,193.27,193.7,191.53,192.6,373995
2017-06-13 09:15:00+05:30,192.3,197.23,192.3,196.47,1154928
2017-06-14 09:15:00+05:30,195.4,197.17,193.93,196.13,727422
2017-06-15 09:15:00+05:30,197.1,200.23,195.37,199.6,497966
2017-06-16 09:15:00+05:30,200.67,201.2,195.67,196.27,674432
2017-06-19 09:15:00+05:30,196.87,197.13,194.13,194.5,247476
2017-06-20 09:15:00+05:30,195.23,197.37,194.23,196.73,330687
2017-06-21 09:15:00+05:30,196.0,196.63,190.2,191.1,808937
2017-06-22 09:15:00+05:30,191.17,191.33,186.83,187.67,753863
2017-06-23 09:15:00+05:30,188.63,188.63,183.33,183.47,721961
2017-06-27 09:15:00+05:30,184.33,185.23,175.47,179.17,1085172
2017-06-28 09:15:00+05:30,180.0,181.33,175.4,176.5,910802
2017-06-29 09:15:00+05:30,177.67,178.5,176.23,176.83,652011
2017-06-30 09:15:00+05:30,177.93,178.0,171.4,173.07,1959770
2017-07-03 09:15:00+05:30,173.33,174.27,171.73,173.67,757107
2017-07-04 09:15:00+05:30,174.67,177.5,174.0,175.87,577472
2017-07-05 09:15:00+05:30,175.9,178.53,175.9,177.83,471285
2017-07-06 09:15:00+05:30,178.83,179.5,176.0,176.9,519852
2017-07-07 09:15:00+05:30,176.0,177.0,174.83,175.73,357263
2017-07-10 10:28:00+05:30,176.67,179.1,176.0,177.07,61925
2017-07-11 09:15:00+05:30,177.3,177.93,175.33,175.83,389040
2017-07-12 09:15:00+05:30,176.07,181.3,175.5,177.47,1182275
2017-07-13 09:15:00+05:30,178.4,178.87,176.4,177.3,929996
2017-07-14 09:15:00+05:30,177.8,180.57,175.5,179.6,876950
2017-07-17 09:15:00+05:30,181.27,183.97,178.67,182.93,1108724
2017-07-18 09:15:00+05:30,185.2,185.83,181.4,185.1,1041582
2017-07-19 09:15:00+05:30,185.87,189.57,182.67,189.03,1414250
2017-07-20 09:15:00+05:30,190.0,196.93,186.3,190.17,1605306
2017-07-21 09:15:00+05:30,190.87,190.87,187.37,188.27,950499
2017-07-24 09:15:00+05:30,188.0,189.67,185.43,187.57,669342
2017-07-25 09:15:00+05:30,187.57,188.23,185.47,186.77,659397
2017-07-26 09:15:00+05:30,186.77,188.5,186.07,188.03,557297
2017-07-27 09:15:00+05:30,188.0,188.93,185.37,186.0,605022
2017-07-28 09:15:00+05:30,185.37,188.3,185.37,187.83,460446
2017-07-31 09:15:00+05:30,187.83,197.13,187.33,191.67,1142855
2017-08-01 09:15:00+05:30,193.97,201.27,189.97,190.77,697385
2017-08-02 09:15:00+05:30,190.67,191.43,187.4,188.03,370839
2017-08-03 09:15:00+05:30,188.17,191.93,187.0,190.17,532074
2017-08-04 09:15:00+05:30,191.13,191.13,187.53,189.5,577278
2017-08-07 09:15:00+05:30,190.4,192.67,189.67,191.5,300021
2017-08-08 09:15:00+05:30,191.33,192.13,187.37,188.23,589223
2017-08-09 09:15:00+05:30,186.93,188.7,186.03,188.03,418719
2017-08-10 09:15:00+05:30,188.07,189.27,184.73,187.97,799158
2017-08-11 09:15:00+05:30,185.4,193.0,182.27,185.97,1066848
2017-08-14 09:15:00+05:30,187.33,188.1,183.8,186.7,531773
2017-08-16 09:15:00+05:30,186.67,192.0,185.17,190.97,538344
2017-08-17 09:15:00+05:30,191.93,191.93,188.13,188.5,611640
2017-08-18 09:15:00+05:30,188.0,193.0,187.2,190.97,439656
2017-08-21 09:15:00+05:30,191.3,194.6,180.77,181.8,1264940
2017-08-22 09:15:00+05:30,180.33,185.2,180.33,184.07,776015
2017-08-23 09:15:00+05:30,183.53,186.6,182.67,185.87,376779
2017-08-24 09:15:00+05:30,186.6,189.77,184.47,188.93,549320
2017-08-28 09:15:00+05:30,189.27,192.53,189.27,192.07,362255
2017-08-29 09:15:00+05:30,190.73,194.5,189.53,192.8,694080
2017-08-30 09:15:00+05:30,192.7,198.93,192.7,194.7,1104758
2017-08-31 09:15:00+05:30,195.93,197.33,187.8,190.1,1265543
2017-09-01 09:15:00+05:30,191.97,197.57,190.87,196.8,1303218
2017-09-04 09:15:00+05:30,198.53,206.67,196.13,205.63,3673052
2017-09-05 09:15:00+05:30,206.0,208.6,203.63,205.87,1334480
2017-09-06 09:15:00+05:30,204.67,208.23,204.6,206.17,650919
2017-09-07 09:15:00+05:30,207.93,208.0,202.67,203.8,526304
2017-09-08 09:15:00+05:30,205.0,214.07,203.67,210.23,2791451
2017-09-11 09:15:00+05:30,208.13,222.0,208.13,220.8,3882936
2017-09-12 09:15:00+05:30,222.67,223.27,216.13,220.97,1360091
2017-09-13 09:15:00+05:30,220.33,222.67,211.4,215.67,1003700
2017-09-14 09:15:00+05:30,213.93,216.5,206.0,212.07,1860108
2017-09-15 09:15:00+05:30,214.7,218.4,211.3,215.37,1775768
2017-09-18 09:15:00+05:30,216.67,219.2,212.7,216.8,644978
2017-09-19 09:15:00+05:30,216.7,220.67,214.9,219.97,848613
2017-09-20 09:15:00+05:30,220.0,220.77,215.97,218.73,731345
2017-09-21 09:15:00+05:30,218.67,220.13,214.7,218.87,1154180
2017-09-22 09:15:00+05:30,218.6,221.77,214.33,219.13,2142108
2017-09-25 09:15:00+05:30,216.87,222.5,214.13,221.67,1493246
2017-09-26 09:15:00+05:30,222.67,233.33,221.73,232.9,2867969
2017-09-27 09:15:00+05:30,233.13,237.4,230.07,233.7,2239571
2017-09-28 09:15:00+05:30,233.27,236.63,223.87,232.2,3119235
2017-09-29 09:15:00+05:30,230.63,236.63,226.73,235.77,1291980
2017-10-03 09:15:00+05:30,235.33,237.93,232.57,236.5,1034153
2017-10-04 09:15:00+05:30,237.33,239.33,231.5,233.63,1009602
2017-10-05 09:15:00+05:30,233.93,234.57,228.87,233.17,1189551
2017-10-06 09:15:00+05:30,232.6,236.43,232.07,233.37,1128219
2017-10-09 09:15:00+05:30,232.33,233.33,228.7,230.27,1061603
2017-10-10 09:15:00+05:30,230.53,236.03,229.33,235.0,830430
2017-10-11 09:15:00+05:30,237.2,238.5,229.5,230.67,1240214
2017-10-12 09:15:00+05:30,230.73,233.0,228.07,231.47,798876
2017-10-13 09:15:00+05:30,231.93,235.7,231.93,233.13,680937
2017-10-16 09:15:00+05:30,235.6,235.6,230.67,231.97,504945
2017-10-17 09:15:00+05:30,232.13,233.1,229.03,230.13,439454
2017-10-18 09:15:00+05:30,230.07,232.0,228.6,228.93,216851
2017-10-23 09:15:00+05:30,228.67,229.47,222.5,226.53,678569
2017-10-24 09:15:00+05:30,226.47,230.87,224.63,229.97,790062
2017-10-25 09:15:00+05:30,231.33,231.97,225.4,226.4,696591
2017-10-26 09:15:00+05:30,225.5,236.5,225.33,234.5,1148217
2017-10-27 09:15:00+05:30,235.6,235.63,231.67,234.63,1052397
2017-10-30 09:15:00+05:30,235.03,251.33,235.0,250.07,2543633
2017-10-31 09:15:00+05:30,251.33,252.87,244.4,246.03,975605
2017-11-01 09:15:00+05:30,249.93,250.47,244.6,246.87,653313
2017-11-02 09:15:00+05:30,246.17,247.1,237.67,240.23,649035
2017-11-03 09:15:00+05:30,240.67,244.67,238.83,241.67,647346
2017-11-06 09:15:00+05:30,242.0,248.67,240.9,247.23,930834
2017-11-07 09:15:00+05:30,250.67,255.17,247.5,249.63,1820357
2017-11-08 09:15:00+05:30,248.4,249.37,241.73,242.47,463419
2017-11-09 09:15:00+05:30,243.93,245.67,239.0,242.53,627693
2017-11-10 09:15:00+05:30,242.53,247.9,239.67,241.4,1117185
2017-11-13 09:15:00+05:30,243.33,243.37,236.2,237.4,727031
2017-11-14 09:15:00+05:30,237.4,238.17,233.33,234.13,400694
2017-11-15 09:15:00+05:30,235.0,238.17,231.7,235.0,521358
2017-11-16 09:15:00+05:30,235.0,237.63,233.33,233.87,401394
2017-11-17 09:15:00+05:30,235.97,237.33,234.0,235.7,175605
2017-11-20 09:15:00+05:30,231.4,239.23,231.4,235.2,430364
2017-11-21 09:15:00+05:30,235.33,237.3,234.67,236.37,344855
2017-11-22 09:15:00+05:30,237.07,243.63,236.57,241.43,894836
2017-11-23 09:15:00+05:30,243.33,245.77,241.47,242.43,760467
2017-11-24 09:15:00+05:30,243.33,246.67,240.67,245.87,703149
2017-11-27 09:15:00+05:30,247.8,249.97,245.33,247.3,1063634
2017-11-28 09:15:00+05:30,245.37,250.0,243.67,248.8,843324
2017-11-29 09:15:00+05:30,250.0,250.0,244.27,246.0,553518
2017-11-30 09:15:00+05:30,244.17,247.57,239.47,241.3,716009
2017-12-01 09:15:00+05:30,241.07,244.17,239.5,240.27,487590
2017-12-04 09:15:00+05:30,240.37,243.0,239.8,240.63,432485
2017-12-05 09:15:00+05:30,240.67,241.53,234.87,236.27,442028
2017-12-06 09:15:00+05:30,236.0,238.13,230.5,231.93,627600
2017-12-07 09:15:00+05:30,233.9,235.8,230.17,233.03,473156
2017-12-08 09:15:00+05:30,235.27,241.63,234.53,240.53,558555
2017-12-11 09:15:00+05:30,241.33,241.87,237.7,238.73,494925
2017-12-12 09:15:00+05:30,240.67,244.7,234.7,236.6,1002989
2017-12-13 09:15:00+05:30,236.4,238.67,234.77,237.57,458042
2017-12-14 09:15:00+05:30,240.0,240.67,234.27,235.83,581010
2017-12-15 09:15:00+05:30,238.67,239.27,235.53,236.9,354863
2017-12-18 09:15:00+05:30,236.13,237.8,230.07,234.6,448847
2017-12-19 09:15:00+05:30,234.7,238.27,234.43,235.53,531759
2017-12-20 09:15:00+05:30,236.83,238.53,234.93,235.73,328797
2017-12-21 09:15:00+05:30,236.8,240.0,236.33,238.93,550683
2017-12-22 09:15:00+05:30,240.0,241.33,237.8,239.27,482787
2017-12-26 09:15:00+05:30,240.0,242.63,237.23,238.27,393246
2017-12-27 09:15:00+05:30,240.67,241.37,238.8,240.6,481515
2017-12-28 09:15:00+05:30,241.0,251.63,239.33,250.63,2528337
2017-12-29 09:15:00+05:30,250.33,251.77,246.33,247.67,740240
2018-01-01 09:15:00+05:30,249.33,251.57,248.0,248.63,706556
2018-01-02 09:15:00+05:30,249.9,250.83,243.53,249.5,822579
2018-01-03 09:15:00+05:30,250.67,254.33,248.7,251.27,1130060
2018-01-04 09:15:00+05:30,254.07,256.63,252.2,254.37,994338
2018-01-05 09:15:00+05:30,254.67,256.67,251.87,253.67,865928
2018-01-08 09:15:00+05:30,252.43,256.67,252.03,253.17,989561
2018-01-09 09:15:00+05:30,253.87,254.67,250.47,251.83,472436
2018-01-10 09:15:00+05:30,251.7,259.3,251.7,255.9,1593353
2018-01-11 09:15:00+05:30,256.47,257.93,253.57,255.43,591971
2018-01-12 09:15:00+05:30,256.27,259.0,254.0,256.37,1009970
2018-01-15 09:15:00+05:30,256.57,257.33,251.37,252.27,535751
2018-01-16 09:15:00+05:30,253.27,254.67,249.9,252.4,638511
2018-01-17 09:15:00+05:30,250.8,256.67,250.07,253.47,678809
2018-01-18 09:15:00+05:30,256.67,256.67,249.93,250.67,436223
2018-01-19 09:15:00+05:30,250.0,252.67,247.7,249.77,565934
2018-01-22 09:15:00+05:30,251.63,256.1,244.37,247.87,1029029
2018-01-23 09:15:00+05:30,248.67,251.7,247.1,250.1,755505
2018-01-24 09:15:00+05:30,250.0,256.17,250.0,252.7,1031399
2018-01-25 09:15:00+05:30,253.33,258.53,252.73,254.47,1571255
2018-01-29 09:15:00+05:30,254.47,254.5,243.37,244.3,1194540
2018-01-30 09:15:00+05:30,243.73,246.0,239.1,239.63,1035287
2018-01-31 09:15:00+05:30,239.63,243.3,238.3,239.3,599106
2018-02-01 09:15:00+05:30,239.93,244.0,237.17,238.6,988727
2018-02-02 09:15:00+05:30,236.8,238.0,226.87,230.43,615054
2018-02-05 09:15:00+05:30,226.67,231.23,221.7,224.4,391509
2018-02-06 09:15:00+05:30,220.6,234.63,217.83,232.83,2254371
2018-02-07 09:15:00+05:30,234.0,244.5,234.0,237.37,3202296
2018-02-08 09:15:00+05:30,241.27,242.0,236.27,241.4,881334
2018-02-09 09:15:00+05:30,240.0,240.77,235.33,236.7,860415
2018-02-12 09:15:00+05:30,242.0,243.67,239.4,240.5,1556721
2018-02-14 09:15:00+05:30,240.67,242.9,238.73,239.5,975474
2018-02-15 09:15:00+05:30,240.6,243.33,238.93,241.33,1065413
2018-02-16 09:15:00+05:30,242.63,243.0,240.13,240.87,844017
2018-02-19 09:15:00+05:30,242.67,242.93,237.93,240.03,720723
2018-02-20 09:15:00+05:30,240.13,243.0,238.53,241.47,847749
2018-02-21 09:15:00+05:30,231.33,232.67,227.53,228.77,1598009
2018-02-22 09:15:00+05:30,228.53,233.73,221.93,226.83,1717829
2018-02-23 09:15:00+05:30,227.67,231.6,225.27,229.67,638523
2018-02-26 09:15:00+05:30,232.43,234.67,231.23,232.63,602880
2018-02-27 09:15:00+05:30,234.0,236.13,231.13,232.77,592034
2018-02-28 09:15:00+05:30,231.33,233.57,230.33,233.23,614720
2018-03-01 09:15:00+05:30,232.97,234.53,230.03,233.17,508857
2018-03-05 09:15:00+05:30,231.33,234.67,231.33,233.53,491405
2018-03-06 09:15:00+05:30,233.57,235.97,229.37,231.03,641180
2018-03-07 09:15:00+05:30,229.43,232.6,223.37,224.37,440745
2018-03-08 09:15:00+05:30,224.13,226.5,216.7,217.7,647834
2018-03-09 09:15:00+05:30,217.93,221.33,212.2,213.9,902933
2018-03-12 09:15:00+05:30,217.93,218.4,215.33,217.8,451137
2018-03-13 09:15:00+05:30,217.67,220.47,215.6,218.13,625203
2018-03-14 09:15:00+05:30,218.0,228.67,217.97,227.23,1376196
2018-03-15 09:15:00+05:30,230.0,230.0,224.2,225.13,974804
2018-03-16 09:15:00+05:30,223.43,227.2,222.4,224.83,893357
2018-03-19 09:15:00+05:30,224.93,230.07,223.53,224.67,1339022
2018-03-20 09:15:00+05:30,225.4,225.4,216.33,218.07,1034229
2018-03-21 09:15:00+05:30,220.0,223.17,220.0,221.5,566976
2018-03-22 09:15:00+05:30,222.67,229.7,222.67,227.57,2270849
2018-03-23 09:15:00+05:30,226.23,234.67,221.5,233.3,7564892
2018-03-26 09:15:00+05:30,235.33,235.33,224.67,228.3,2718272
2018-03-27 09:15:00+05:30,215.0,221.95,213.0,216.8,2742078
2018-03-28 09:15:00+05:30,215.1,218.9,214.1,216.35,2219838
2018-04-02 09:15:00+05:30,220.5,231.0,216.3,227.05,1524529
2018-04-03 09:15:00+05:30,225.0,225.0,220.25,221.05,789750
2018-04-04 09:15:00+05:30,223.9,223.9,215.1,215.8,1002537
2018-04-05 09:15:00+05:30,216.5,218.5,216.1,217.5,983714
2018-04-06 09:15:00+05:30,216.55,219.95,216.0,217.6,821043
2018-04-09 09:15:00+05:30,218.0,218.0,213.5,216.15,802179
2018-04-10 09:15:00+05:30,217.4,218.25,216.65,217.2,693885
2018-04-11 09:15:00+05:30,219.05,227.0,218.9,220.0,3053178
2018-04-12 09:15:00+05:30,221.65,222.9,215.6,217.85,819229
2018-04-13 09:15:00+05:30,218.0,220.65,217.5,219.5,1771507
2018-04-16 09:15:00+05:30,216.7,218.95,213.0,217.9,459260
2018-04-17 09:15:00+05:30,217.4,218.8,216.15,217.95,415033
2018-04-18 09:15:00+05:30,218.7,219.0,216.85,218.1,391209
2018-04-19 09:15:00+05:30,219.8,226.25,219.8,225.15,2167454
2018-04-20 09:15:00+05:30,225.95,231.45,224.9,230.45,1260962
2018-04-23 09:15:00+05:30,230.25,233.45,227.25,231.6,897579
2018-04-24 09:15:00+05:30,234.45,240.9,232.1,237.05,1824432
2018-04-25 09:15:00+05:30,236.5,236.5,232.7,233.75,775443
2018-04-26 09:15:00+05:30,236.25,238.4,232.5,235.15,1805405
2018-04-27 09:15:00+05:30,236.5,236.5,226.45,231.3,783876
